MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Month,Humidity,Pressure,Cloud,RainToday_Yes,RainTomorrow_Yes
24.6,39.0,0.0,13.6,10.6,41.0,2,37.5,1005.95,3.0,0,0
21.8,34.4,0.0,12.2,11.3,37.0,2,45.5,1007.1500000000001,2.0,0,0
21.4,33.8,0.0,8.6,12.8,33.0,2,47.5,1006.0,1.5,0,0
21.5,34.1,0.0,7.4,12.3,44.0,2,44.5,1007.3,3.0,0,0
21.0,30.3,0.0,11.2,0.0,39.0,2,51.0,1012.6,7.0,0,0
21.9,36.3,0.0,6.6,12.2,39.0,2,36.5,1011.15,2.0,0,0
21.2,36.2,0.0,12.4,12.2,43.0,2,32.0,1007.8499999999999,1.5,0,0
21.4,34.9,0.0,11.8,12.3,35.0,2,41.0,1006.95,1.0,0,0
23.8,35.3,0.0,8.2,7.4,31.0,2,48.0,1005.5,5.0,0,0
24.5,37.5,0.0,7.8,11.0,31.0,2,46.5,1004.35,1.5,0,0
22.9,36.2,0.0,8.8,11.9,28.0,2,49.5,1006.45,0.5,0,0
23.1,37.4,0.0,11.4,11.2,35.0,2,42.5,1006.05,1.5,0,0
25.3,39.0,0.0,9.4,10.1,50.0,2,42.0,1005.75,2.0,0,0
21.3,34.8,0.0,9.6,11.7,46.0,3,40.0,1010.4,1.0,0,0
20.7,33.0,0.0,11.4,11.7,39.0,3,35.5,1011.0,0.0,0,0
19.5,34.3,0.0,11.6,11.5,33.0,3,33.5,1009.4000000000001,0.5,0,0
20.8,35.1,0.0,8.2,11.3,35.0,3,38.5,1005.2,1.5,0,0
22.3,29.0,0.0,8.4,9.1,41.0,3,55.5,1007.4,4.5,0,0
17.8,26.6,0.0,8.2,10.8,39.0,3,49.0,1013.3499999999999,2.5,0,0
17.1,28.0,0.0,8.4,11.6,35.0,3,46.5,1014.0,4.0,0,0
15.3,29.7,0.0,7.8,11.6,43.0,3,46.5,1012.1,0.5,0,0
17.7,32.2,0.0,9.6,11.4,39.0,3,39.5,1012.65,0.0,0,0
17.3,32.0,0.0,8.6,11.0,41.0,3,46.0,1008.6500000000001,1.0,0,0
16.7,27.6,0.0,7.8,10.9,41.0,3,49.0,1011.35,1.5,0,0
16.9,27.0,0.0,9.6,10.8,43.0,3,46.5,1016.45,2.0,0,0
16.2,30.8,0.0,8.4,11.3,35.0,3,38.0,1018.25,1.0,0,0
19.1,34.9,0.0,10.0,11.2,33.0,3,29.0,1012.65,1.5,0,0
22.8,35.4,0.0,11.0,11.2,43.0,3,26.5,1011.8499999999999,1.0,0,0
19.4,33.4,0.0,13.2,10.9,39.0,3,41.5,1010.6500000000001,1.5,0,0
20.7,32.0,0.0,9.4,11.3,37.0,3,54.0,1010.25,1.5,0,0
17.6,29.9,0.0,7.8,11.3,35.0,3,55.0,1010.3,0.5,0,0
18.1,28.1,0.0,6.6,10.9,39.0,3,56.0,1012.0,1.0,0,0
16.9,27.8,0.0,8.4,10.6,39.0,3,47.5,1013.8499999999999,1.0,0,0
16.7,31.5,0.0,8.8,10.8,37.0,3,43.0,1011.65,1.0,0,0
19.4,32.1,0.0,8.2,10.4,35.0,3,48.5,1011.35,3.5,0,0
19.7,31.2,0.0,7.8,10.9,30.0,3,62.0,1014.0,1.0,0,0
20.6,35.2,0.0,5.2,10.2,35.0,3,42.0,1017.15,1.0,0,0
20.9,36.4,0.0,9.4,10.7,31.0,3,37.5,1019.0,0.5,0,0
20.6,35.1,0.0,9.6,10.7,35.0,3,26.0,1018.95,0.5,0,0
14.1,34.2,0.0,8.6,11.0,31.0,3,26.0,1017.5999999999999,0.0,0,0
14.4,33.7,0.0,8.2,11.0,35.0,3,28.5,1015.8,5.0,0,0
18.7,32.9,0.0,7.4,10.9,35.0,3,40.5,1017.55,4.0,0,0
18.5,32.5,0.0,8.8,10.9,41.0,3,36.5,1021.2,0.5,0,0
18.4,31.7,0.0,9.2,10.9,31.0,3,35.0,1022.45,0.5,0,0
8.3,24.2,0.0,5.2,9.9,24.0,5,52.5,1023.5,1.0,0,0
10.5,25.3,0.0,4.4,8.7,26.0,5,53.0,1022.6999999999999,2.5,0,0
11.3,26.5,0.0,2.8,8.9,28.0,5,41.5,1021.8,1.5,0,0
9.8,26.5,0.0,3.6,9.7,20.0,5,42.5,1020.8,2.0,0,0
8.9,25.0,0.0,4.2,7.9,33.0,5,47.5,1019.25,4.5,0,0
12.3,23.0,0.0,4.2,10.0,26.0,5,44.0,1021.25,1.0,0,0
12.4,25.2,0.0,4.0,9.9,33.0,5,46.0,1019.55,0.0,0,0
15.5,30.0,0.0,6.8,8.4,37.0,5,34.5,1017.25,5.0,0,0
12.9,25.3,0.0,3.0,9.7,35.0,5,64.5,1023.05,0.5,0,0
15.3,25.3,0.0,5.6,9.3,37.0,5,49.0,1027.8000000000002,0.5,0,0
13.4,23.5,0.0,5.2,9.6,28.0,5,46.0,1028.5,0.5,0,0
10.9,23.3,0.0,3.8,10.2,28.0,5,44.0,1026.4499999999998,0.5,0,0
12.2,23.0,0.0,6.0,9.6,28.0,5,44.5,1024.5,1.5,0,0
12.8,22.6,0.0,4.2,2.8,37.0,5,46.0,1022.5,5.5,0,0
15.0,21.8,0.0,4.2,1.4,30.0,5,53.0,1018.5999999999999,7.0,0,0
14.0,24.0,0.8,4.6,5.2,20.0,5,55.5,1012.1500000000001,4.5,0,1
14.5,22.4,1.6,1.6,2.6,26.0,5,79.5,1012.9000000000001,7.5,1,1
9.7,20.9,8.2,1.8,9.4,24.0,5,77.5,1019.15,1.5,1,0
7.5,24.8,0.0,2.6,9.4,26.0,5,59.0,1019.0,2.5,0,1
15.6,18.5,24.2,4.8,1.8,59.0,5,90.5,1009.5999999999999,6.0,1,1
4.5,17.7,14.6,2.0,8.5,28.0,5,68.0,1024.25,2.0,1,0
4.9,20.6,0.0,1.6,8.5,22.0,5,64.5,1028.0500000000002,6.5,0,0
5.4,21.2,0.0,2.6,8.3,20.0,5,65.0,1029.25,2.5,0,0
6.9,20.5,0.0,2.6,0.5,22.0,5,68.5,1026.8000000000002,6.5,0,0
10.3,20.5,0.0,2.2,3.8,31.0,5,58.5,1023.5,5.5,0,0
12.2,21.5,0.0,2.2,5.2,26.0,5,57.0,1020.5999999999999,5.5,0,0
11.6,22.8,0.0,3.8,9.1,28.0,5,44.5,1017.7,2.0,0,0
7.2,24.8,0.0,3.2,9.4,17.0,5,46.5,1016.45,0.5,0,0
6.7,24.6,0.0,2.8,6.6,39.0,5,49.5,1012.7,7.5,0,1
15.2,21.7,25.0,4.6,6.7,39.0,5,74.5,1010.0,4.5,1,1
12.0,21.2,10.6,1.6,3.2,28.0,5,80.5,1013.7,7.0,1,1
13.8,19.4,30.2,1.8,8.2,33.0,6,65.0,1017.45,4.5,1,0
7.7,18.5,0.0,2.4,8.6,24.0,6,60.0,1021.45,6.0,0,0
7.0,17.0,0.0,1.8,1.9,22.0,6,64.5,1019.9,7.0,0,0
4.6,18.6,0.0,1.6,9.9,28.0,6,46.0,1018.65,1.0,0,0
3.3,19.8,0.0,2.6,9.3,39.0,6,55.0,1021.15,1.5,0,0
5.8,18.8,0.0,2.4,8.6,31.0,6,59.0,1025.65,4.0,0,0
6.0,19.9,0.0,2.2,9.2,37.0,6,60.0,1026.35,1.0,0,0
12.3,19.9,0.0,3.2,9.2,41.0,6,47.5,1025.85,1.5,0,0
10.0,20.1,0.0,3.4,7.2,41.0,6,45.0,1023.3499999999999,4.5,0,0
10.4,19.8,0.0,4.0,8.4,41.0,6,37.5,1023.6,3.0,0,0
12.0,20.8,0.0,3.4,9.2,39.0,6,40.5,1025.55,2.5,0,0
8.8,17.5,0.0,4.2,0.2,46.0,6,40.5,1021.2,8.0,0,1
10.1,14.2,7.4,3.4,0.0,46.0,6,82.5,1015.35,7.5,1,1
10.2,19.6,9.0,2.2,4.9,39.0,6,89.0,1017.2,6.0,1,1
12.7,19.4,8.8,1.0,6.6,50.0,6,70.5,1023.95,4.5,1,0
6.6,20.3,0.0,3.8,3.1,20.0,6,70.5,1024.95,6.0,0,0
11.7,20.9,0.6,0.8,4.1,39.0,6,69.0,1019.15,4.0,0,1
11.3,19.7,2.8,4.4,5.5,31.0,6,76.0,1021.6,5.5,1,1
15.0,19.8,3.0,1.8,4.8,33.0,6,77.5,1022.95,4.5,1,0
11.4,20.5,0.0,2.4,6.0,19.0,6,72.0,1026.75,6.0,0,0
8.7,21.1,0.0,1.6,9.2,24.0,6,61.0,1021.9,1.0,0,0
10.3,21.3,0.0,2.2,2.6,30.0,6,76.5,1016.0,5.5,0,0
13.3,22.6,0.6,1.2,5.0,52.0,6,69.0,1008.75,6.0,0,1
11.0,19.2,57.0,4.8,4.4,31.0,6,70.0,1016.5999999999999,5.0,1,0
9.4,19.5,0.0,1.2,1.4,17.0,6,73.5,1023.85,7.0,0,0
7.9,24.3,0.2,0.8,8.4,39.0,6,49.0,1015.6500000000001,7.0,0,1
14.3,16.2,14.2,3.8,0.0,39.0,6,95.0,1005.0,8.0,1,1
10.9,18.4,26.8,0.6,5.4,28.0,6,78.0,1012.8,5.0,1,1
9.8,17.5,2.2,1.0,2.2,46.0,6,81.0,1008.6500000000001,7.0,1,1
9.3,17.2,26.8,3.2,4.6,43.0,7,75.5,1016.45,6.0,1,1
9.9,16.7,9.8,2.0,6.1,46.0,7,71.5,1015.0999999999999,5.5,1,1
6.6,14.3,5.4,1.6,7.3,24.0,7,72.0,1019.0,2.0,1,0
1.3,15.4,0.2,1.6,7.6,20.0,7,73.5,1028.0,3.0,0,0
1.8,16.4,0.0,1.2,6.2,20.0,7,68.5,1030.65,3.5,0,0
2.6,16.4,0.0,1.4,9.6,28.0,7,67.5,1030.0,1.5,0,0
4.9,16.6,0.0,1.8,2.9,24.0,7,60.5,1032.4,5.0,0,0
6.3,16.6,0.0,1.8,4.2,31.0,7,60.0,1030.95,6.5,0,0
3.4,14.0,0.0,2.0,0.2,33.0,7,64.0,1026.1,7.5,0,1
10.2,13.0,6.0,3.8,0.0,30.0,7,91.5,1020.7,8.0,1,1
9.8,17.0,4.8,0.0,9.3,30.0,7,69.0,1018.0,4.0,1,0
8.9,19.9,0.0,2.2,7.9,20.0,7,64.5,1018.4000000000001,3.5,0,0
6.2,22.0,0.0,1.4,9.2,26.0,7,64.5,1017.95,0.0,0,1
11.5,19.1,4.8,3.0,0.2,30.0,7,86.5,1010.85,7.5,1,1
10.4,18.4,13.4,0.2,8.0,20.0,7,70.5,1018.95,3.5,1,0
7.3,18.8,0.0,1.2,6.5,22.0,7,59.5,1021.95,4.5,0,0
7.4,19.1,0.0,3.4,7.0,22.0,7,55.5,1020.2,2.5,0,0
9.1,19.9,0.0,1.4,7.8,22.0,7,67.5,1017.3499999999999,5.0,0,0
10.3,18.3,0.2,2.0,3.5,33.0,7,77.5,1015.85,6.0,0,1
8.3,19.8,4.2,0.8,5.8,30.0,7,74.5,1015.3,5.0,1,1
8.0,18.7,10.6,1.8,4.8,24.0,7,86.0,1016.75,4.5,1,1
7.8,19.9,12.4,2.4,3.6,20.0,7,77.5,1020.15,6.5,1,0
10.7,21.7,0.0,1.4,3.9,26.0,7,64.5,1016.8,7.0,0,0
12.4,18.8,0.2,0.8,0.0,33.0,7,81.5,1014.2,7.5,0,1
11.4,20.5,1.2,0.2,3.6,22.0,7,70.5,1015.75,5.5,1,0
9.0,21.4,0.0,2.0,6.3,44.0,7,68.5,1010.0,4.0,0,1
13.8,20.3,14.6,4.4,3.8,56.0,7,78.5,1003.65,6.5,1,1
14.2,20.5,12.4,4.2,6.2,56.0,7,66.0,1010.75,7.0,1,1
13.1,21.0,8.8,1.0,7.2,57.0,7,82.0,1009.8,5.0,1,1
15.4,21.1,25.2,4.0,6.6,61.0,7,74.5,1008.5,7.0,1,1
11.3,20.1,6.2,2.8,3.2,44.0,8,75.5,1010.95,7.0,1,1
14.2,20.5,16.2,1.6,4.7,56.0,8,80.5,1012.4,6.5,1,1
12.2,18.0,6.4,4.4,6.0,61.0,8,57.5,1019.45,5.0,1,1
4.9,16.6,4.6,1.8,9.6,26.0,8,58.0,1025.75,1.5,1,0
3.9,16.3,0.0,1.4,9.8,30.0,8,57.5,1025.1,0.5,0,0
4.7,20.3,0.0,3.0,9.7,41.0,8,42.5,1016.1,1.5,0,1
11.3,20.8,3.0,3.8,6.6,35.0,8,68.5,1015.85,5.0,1,0
13.3,19.5,0.8,1.4,5.2,41.0,8,77.5,1016.15,6.5,0,1
8.7,19.0,2.8,2.4,8.0,31.0,8,62.5,1020.95,4.0,1,0
4.4,19.4,0.0,2.4,9.6,24.0,8,55.0,1022.5999999999999,1.5,0,0
4.3,19.4,0.0,2.6,8.9,28.0,8,51.5,1020.95,7.0,0,0
7.4,22.1,0.0,2.6,9.7,31.0,8,55.5,1012.9,2.0,0,0
11.2,24.6,0.0,2.0,6.9,48.0,8,56.5,1006.5,4.0,0,1
13.6,18.9,18.0,3.4,4.5,56.0,8,65.5,1012.8499999999999,6.5,1,1
10.5,20.0,2.8,4.6,7.3,67.0,8,67.5,1009.35,5.5,1,1
11.5,17.7,7.8,4.6,8.3,50.0,8,59.0,1020.15,5.0,1,0
8.3,18.5,0.8,1.8,7.3,19.0,8,66.5,1025.0,4.5,0,0
8.3,19.6,0.0,2.4,7.5,28.0,8,56.0,1022.8,5.0,0,0
5.7,23.9,0.0,2.4,10.5,30.0,8,42.5,1017.4000000000001,0.5,0,0
11.3,23.5,0.0,2.8,10.4,39.0,8,62.0,1016.25,1.5,0,0
14.1,26.3,0.0,3.6,6.2,61.0,8,56.5,1012.8499999999999,5.0,0,1
14.3,19.0,38.6,6.0,6.8,46.0,8,65.5,1019.9,5.5,1,0
7.8,20.9,0.2,2.4,10.2,33.0,8,58.0,1022.45,1.5,0,1
12.9,17.9,4.6,3.4,10.1,46.0,8,52.5,1025.15,4.0,1,0
5.3,19.0,0.2,3.2,10.4,28.0,8,48.5,1027.9,2.0,0,0
4.6,18.2,0.0,2.8,10.5,30.0,8,54.0,1025.9,3.0,0,0
4.6,19.6,0.0,3.0,10.5,26.0,8,58.0,1022.0,2.5,0,0
6.1,20.7,0.0,3.8,9.6,24.0,8,63.0,1020.8499999999999,3.0,0,0
6.5,22.4,0.0,2.2,9.5,33.0,8,55.5,1018.1500000000001,4.0,0,0
12.8,20.1,0.8,2.6,3.7,22.0,8,79.5,1016.8,6.5,0,1
10.9,22.2,1.4,1.2,9.6,26.0,8,66.0,1016.25,1.5,1,0
8.9,22.9,0.2,2.2,8.7,39.0,9,70.5,1010.8,3.0,0,1
13.2,17.1,15.0,8.6,1.6,50.0,9,74.5,1008.0,7.0,1,1
8.3,18.4,6.4,2.4,6.3,33.0,9,80.5,1019.75,5.0,1,1
11.2,19.2,2.4,1.2,4.5,28.0,9,68.0,1023.5500000000001,7.0,1,0
8.3,19.1,0.6,1.6,9.2,39.0,9,62.5,1027.2,4.5,0,0
7.4,19.8,0.0,3.2,10.4,41.0,9,55.5,1032.8,1.0,0,0
8.8,20.0,0.0,3.6,10.3,35.0,9,49.5,1033.75,1.0,0,0
6.8,20.2,0.0,4.6,10.6,35.0,9,47.5,1035.35,1.0,0,0
8.6,21.1,0.0,3.8,10.6,28.0,9,49.0,1036.4,0.5,0,0
8.7,22.4,0.0,4.4,10.5,26.0,9,45.5,1034.25,0.0,0,0
6.9,23.9,0.0,4.0,11.0,30.0,9,38.0,1028.6,0.0,0,0
6.4,24.7,0.0,3.8,11.1,35.0,9,42.5,1021.6500000000001,0.5,0,0
9.6,21.7,0.0,4.8,8.2,26.0,9,66.0,1022.2,4.0,0,0
11.5,23.0,0.0,2.8,6.8,17.0,9,52.5,1020.5,4.0,0,0
13.9,21.3,0.6,3.2,0.5,28.0,9,88.5,1018.4,8.0,0,1
14.4,21.5,16.0,2.0,5.6,54.0,9,72.5,1014.35,6.0,1,1
9.2,20.7,6.2,2.8,8.5,43.0,9,63.5,1012.8,5.0,1,1
12.2,17.8,17.6,4.0,6.0,76.0,9,56.0,1007.65,7.0,1,1
11.9,20.2,3.0,4.0,4.3,39.0,9,64.5,1021.05,6.0,1,0
12.0,21.1,1.0,2.8,3.4,31.0,9,50.0,1020.2,5.5,0,0
12.4,20.2,1.0,3.0,3.6,52.0,9,81.0,1013.25,5.0,0,1
9.5,17.5,13.2,2.2,2.1,28.0,9,52.5,1022.3499999999999,7.0,1,0
6.1,19.9,0.0,2.2,10.8,30.0,9,49.0,1024.15,1.5,0,0
5.2,21.7,0.0,4.0,10.7,28.0,9,43.0,1019.2,7.0,0,0
7.1,20.8,0.0,4.6,9.4,30.0,9,56.0,1014.0999999999999,3.5,0,1
13.4,17.8,15.6,2.8,4.8,43.0,9,66.0,1011.3,6.5,1,1
9.8,17.1,5.8,4.2,7.5,54.0,9,63.0,1011.1,5.0,1,1
5.1,19.6,4.6,3.8,9.1,28.0,9,51.5,1018.6500000000001,3.5,1,0
4.9,22.2,0.0,3.0,11.3,30.0,9,44.0,1016.5,1.0,0,0
11.6,23.3,0.0,6.2,4.7,33.0,9,46.0,1015.3499999999999,5.5,0,0
14.3,28.1,0.0,6.2,7.8,31.0,10,37.0,1009.1500000000001,3.0,0,0
13.2,22.7,0.0,3.8,6.8,43.0,10,70.0,1006.7,5.5,0,0
13.6,21.1,0.0,4.0,6.2,39.0,10,63.5,1011.1500000000001,3.5,0,0
14.7,21.2,0.0,3.4,5.8,28.0,10,58.0,1016.95,4.5,0,0
7.8,22.6,0.0,4.0,10.6,26.0,10,51.5,1019.45,4.5,0,0
9.4,23.7,0.0,4.4,11.0,43.0,10,52.5,1017.3,2.0,0,0
9.0,23.0,0.0,5.2,11.4,28.0,10,61.0,1014.1500000000001,5.0,0,0
13.2,23.3,0.0,4.8,7.8,22.0,10,61.5,1013.65,5.0,0,0
11.9,26.2,0.0,4.4,11.1,43.0,10,45.5,1015.55,4.0,0,0
13.4,26.6,0.0,7.2,8.8,39.0,10,46.0,1013.1,5.5,0,0
12.8,25.3,0.0,5.0,11.1,46.0,10,60.5,1013.5,1.0,0,0
15.8,22.6,0.0,6.2,6.3,33.0,10,53.5,1015.7,5.5,0,0
15.7,20.8,1.0,5.0,9.3,46.0,10,55.5,1013.9,4.0,0,0
7.2,22.3,0.8,4.8,9.5,28.0,10,57.5,1020.45,3.5,0,0
12.2,28.6,0.0,5.8,9.7,26.0,10,46.5,1021.05,4.0,0,0
19.3,36.3,0.0,8.0,11.1,52.0,10,31.5,1011.15,4.0,0,0
17.6,22.9,0.0,7.0,5.6,35.0,10,63.5,1011.95,6.5,0,1
13.2,19.8,7.0,5.0,5.5,39.0,10,72.0,1014.35,5.5,1,0
8.5,20.8,0.6,3.4,12.2,37.0,10,41.5,1023.0,1.0,0,0
9.0,25.5,0.0,5.8,11.9,26.0,10,31.0,1022.1,0.0,0,0
9.7,30.0,0.0,7.6,11.5,39.0,10,20.5,1015.9000000000001,0.5,0,0
15.2,25.5,0.0,8.4,0.6,33.0,10,60.5,1010.55,7.5,0,1
15.3,24.6,3.2,3.0,10.7,28.0,10,55.0,1013.7,6.5,1,0
13.7,23.2,0.0,5.4,7.1,37.0,10,55.5,1015.4000000000001,6.5,0,1
14.3,23.3,29.4,8.8,1.3,31.0,10,79.0,1010.05,7.5,1,0
15.5,20.9,0.2,0.6,0.0,24.0,10,78.0,1009.55,7.5,0,1
14.3,22.8,21.8,0.8,6.9,31.0,10,76.5,1011.15,5.5,1,0
12.9,23.5,0.2,4.8,12.4,31.0,10,47.0,1018.55,4.0,0,0
11.7,25.6,0.0,7.8,12.7,35.0,10,38.5,1018.7,1.0,0,0
12.7,26.7,0.0,6.8,12.7,37.0,10,33.0,1019.5,0.5,0,0
14.4,29.6,0.0,9.2,12.5,35.0,10,38.5,1018.55,1.5,0,0
15.9,31.2,0.0,9.0,12.7,35.0,11,37.0,1016.75,1.0,0,0
19.9,33.4,0.0,8.4,10.8,43.0,11,37.0,1010.65,4.0,0,1
20.5,23.8,2.2,7.4,2.4,30.0,11,79.5,1005.6,7.5,1,1
17.6,23.9,7.2,3.6,7.2,39.0,11,67.0,1005.9000000000001,6.0,1,0
13.9,22.6,0.2,4.6,2.4,39.0,11,68.0,1007.7,7.5,0,1
13.2,22.2,3.2,3.4,5.4,35.0,11,58.0,1008.3,7.0,1,0
15.8,22.6,0.0,3.6,6.9,52.0,11,61.0,1007.5,7.0,0,1
15.2,21.5,13.2,7.2,10.6,54.0,11,47.0,1009.85,4.0,1,0
10.2,23.6,0.0,4.6,10.4,30.0,11,51.5,1017.8499999999999,6.5,0,0
11.2,24.7,0.0,5.6,11.5,39.0,11,53.0,1017.7,4.0,0,0
13.8,23.6,0.0,7.4,12.7,37.0,11,55.0,1018.45,5.5,0,0
17.1,22.8,0.0,8.0,4.9,31.0,11,57.0,1017.0999999999999,7.0,0,0
18.5,24.2,0.0,5.6,7.5,35.0,11,59.0,1017.15,6.5,0,0
10.5,24.5,0.0,6.4,12.9,35.0,11,47.5,1018.5999999999999,1.0,0,0
11.8,23.9,0.0,7.4,12.1,33.0,11,50.5,1012.45,3.5,0,0
15.3,24.0,0.0,6.4,5.8,48.0,11,74.5,1010.15,6.5,0,1
12.9,22.6,2.2,4.2,11.9,39.0,11,47.5,1016.45,1.5,1,0
11.2,25.5,0.0,7.8,13.0,41.0,11,45.5,1020.8499999999999,0.5,0,0
13.8,28.2,0.0,8.0,13.1,46.0,11,44.0,1019.85,0.5,0,0
15.0,29.5,0.0,9.0,13.1,35.0,11,41.5,1016.75,0.0,0,0
16.5,33.0,0.0,10.6,13.0,39.0,11,29.0,1015.3,1.0,0,0
17.7,36.3,0.0,11.0,13.2,50.0,11,20.0,1013.95,0.5,0,0
20.0,37.2,0.0,11.2,10.8,44.0,11,23.0,1011.95,7.0,0,0
19.1,28.0,0.0,8.6,9.9,35.0,11,60.0,1013.95,4.0,0,0
15.4,24.7,0.0,8.6,10.7,50.0,11,54.0,1015.7,7.5,0,0
13.4,24.3,0.2,6.8,13.4,44.0,11,44.0,1017.4,1.0,0,0
12.5,28.4,0.0,10.4,12.7,35.0,11,31.0,1018.9,0.5,0,0
15.4,32.9,0.0,11.8,13.1,41.0,12,21.5,1015.3,2.0,0,0
17.6,34.9,0.0,10.8,13.1,46.0,12,23.5,1012.55,1.0,0,0
19.2,36.4,0.0,13.2,13.0,43.0,12,22.5,1010.25,4.5,0,0
23.2,37.6,0.0,12.4,6.1,46.0,12,26.0,1007.45,7.0,0,0
21.5,35.1,0.0,9.0,10.4,39.0,12,33.5,1005.05,4.0,0,1
19.1,24.2,6.4,11.4,1.6,41.0,12,95.0,1004.45,7.0,1,1
17.9,27.6,25.8,4.0,8.1,35.0,12,57.0,1002.2,4.5,1,0
17.2,26.8,0.0,5.8,4.9,35.0,12,59.0,1006.45,7.5,0,0
18.1,26.8,0.0,4.6,6.7,33.0,12,56.0,1009.0999999999999,6.5,0,0
16.6,30.1,0.0,6.6,13.7,41.0,12,50.5,1011.9,1.0,0,0
18.5,31.7,0.0,9.6,6.8,30.0,12,48.0,1009.7,5.0,0,0
19.4,26.3,0.0,8.4,2.3,56.0,12,58.5,1008.55,7.0,0,1
16.9,23.9,43.6,10.2,4.4,37.0,12,65.0,1007.9,6.5,1,0
18.6,29.1,0.0,4.4,8.2,35.0,12,55.5,1009.5,5.5,0,0
19.4,26.5,0.0,8.0,6.6,39.0,12,58.5,1010.3,6.5,0,0
16.7,28.1,0.0,7.6,13.4,31.0,12,52.5,1010.65,1.5,0,0
16.4,29.6,0.0,8.0,13.0,33.0,12,45.5,1008.8,3.5,0,0
17.0,25.5,0.0,8.6,13.4,41.0,12,54.0,1009.6,3.0,0,0
13.3,26.3,0.0,9.0,12.3,39.0,12,45.5,1012.4,3.0,0,0
16.6,30.6,0.0,7.8,13.1,31.0,12,46.0,1010.5999999999999,0.5,0,0
17.4,29.2,0.0,8.0,13.7,35.0,12,51.0,1012.35,0.0,0,0
17.0,30.4,0.0,10.8,13.3,41.0,12,58.0,1011.35,0.5,0,0
17.8,28.5,0.0,8.0,12.5,39.0,12,58.0,1011.8,4.0,0,0
17.6,30.9,0.0,9.4,13.3,43.0,12,46.0,1013.45,0.0,0,0
17.5,30.2,0.0,9.6,13.3,39.0,12,45.0,1014.95,1.0,0,0
16.8,32.1,0.0,11.8,13.4,35.0,12,33.5,1015.6,0.0,0,0
18.0,36.1,0.0,11.4,10.2,37.0,12,25.5,1011.65,6.0,0,0
21.8,39.9,0.0,12.0,10.9,37.0,12,20.0,1007.0,3.5,0,0
21.3,37.8,0.0,12.4,9.0,30.0,12,30.5,1002.5999999999999,4.5,0,0
21.3,30.8,0.0,7.8,10.9,28.0,12,61.5,1002.9,4.0,0,0
20.3,29.6,0.0,7.4,11.2,31.0,12,60.0,1005.45,4.5,0,0
20.0,27.7,0.0,9.2,2.7,37.0,1,55.0,1009.7,6.5,0,0
18.1,30.3,0.0,4.8,12.3,48.0,1,55.0,1010.6500000000001,2.5,0,0
18.2,33.0,0.0,9.2,13.0,61.0,1,37.0,1014.15,2.0,0,1
16.3,35.0,4.8,14.4,12.6,48.0,1,40.0,1010.7,3.0,1,0
19.8,27.8,0.0,11.6,7.0,43.0,1,63.5,1007.1,5.0,0,0
20.7,25.1,0.0,8.2,11.2,44.0,1,55.5,1009.5,7.0,0,0
17.4,24.6,0.6,7.0,10.8,44.0,1,52.5,1014.45,4.5,0,0
13.5,27.2,0.0,9.6,13.2,43.0,1,49.0,1017.4,0.5,0,0
16.5,30.5,0.0,9.2,13.2,46.0,1,45.0,1016.3499999999999,0.5,0,0
17.2,34.3,0.0,10.8,13.3,33.0,1,33.5,1015.8499999999999,0.5,0,0
19.5,35.9,0.0,10.8,13.1,35.0,1,30.5,1013.35,1.0,0,0
19.4,36.8,0.0,11.2,13.3,35.0,1,34.5,1012.45,0.5,0,0
23.8,34.9,0.0,13.2,12.4,39.0,1,44.0,1011.2,2.0,0,0
24.3,33.6,0.0,10.0,9.5,52.0,1,47.0,1008.8,5.0,0,0
21.6,33.0,0.0,7.6,12.2,35.0,1,57.5,1007.4,1.0,0,0
18.6,26.6,0.0,10.8,13.0,46.0,1,52.5,1010.4,1.5,0,0
16.6,31.3,0.0,9.2,13.3,43.0,1,42.0,1013.7,1.0,0,0
19.0,37.5,0.0,10.8,10.3,35.0,1,29.0,1010.95,4.0,0,0
19.2,35.0,0.0,11.2,11.1,28.0,1,46.5,1009.85,4.0,0,0
22.0,37.1,0.6,9.4,8.9,48.0,1,59.0,1010.0,4.0,0,1
20.0,35.3,9.8,7.4,13.2,31.0,1,46.0,1004.75,2.0,1,0
23.4,28.8,0.0,9.6,10.6,35.0,1,71.5,1010.25,4.0,0,0
19.7,34.7,0.0,8.2,11.8,44.0,1,54.0,1011.6,6.0,0,0
21.1,38.7,0.0,10.0,11.9,33.0,1,42.5,1010.05,3.0,0,0
25.6,41.1,0.0,15.0,13.3,41.0,1,31.0,1007.6,1.0,0,0
25.4,41.9,0.0,15.6,11.6,56.0,1,27.5,1005.8,1.0,0,1
23.7,37.1,3.0,10.4,3.9,30.0,1,39.5,1005.3,4.5,1,0
26.6,42.1,0.0,6.0,7.6,46.0,1,36.5,1000.0,5.5,0,0
22.4,33.1,0.0,10.6,13.1,48.0,1,39.0,1005.95,1.0,0,0
16.6,31.9,0.0,13.4,13.1,48.0,1,31.5,1011.0999999999999,0.0,0,0
17.6,35.8,0.0,13.4,13.0,41.0,1,31.5,1010.45,0.0,0,0
24.3,37.5,0.0,11.8,8.2,39.0,2,35.0,1006.95,4.5,0,1
23.0,29.4,3.0,6.0,0.0,41.0,2,73.0,1002.45,8.0,1,1
20.3,25.1,20.2,4.8,0.3,37.0,2,81.0,1003.3,7.0,1,0
